Avenza_label,Trial_Type,SppComposition_Label,SppVar,PlantingYear,Num_Planted,Latitude,Longitude,Elevation,Slope,Aspect,BGC,SS_NoSpace,SMR_SNR,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,DamageandSeverity,Survival_est,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3,QuanitativeCollected,Comments_Trial
LW_1994_13160,Operational,S-Sx56Pli18Cw14Fdi6Bl6-17-3.3-24/E-1200(11),LW,1994,1680,52.40844508,-118.6771779,,,,ICHmm,ICHmc1/01,,,,,,,,,,,,,,,,""
LW_1999_74420,Operational,S-Sx58E19Pli14At9-9-2.6-21/E-1200(07),LW,1999,1510,52.72873372,-119.1133465,,,,ICHmm,ICHmm/01,,,,,,,,,,,,,,,,""
LW_1996_13157,Operational,S-Pli40Fdi31Lw26Sx3-14-4.6-15/E-971(08),LW,1996,2320,52.44980871,-118.7209408,,,,ICHmm,ICHmc1/02,,,,,,,,,,,,,,,,""
LW_1994_13159,Operational,S-Sx64Pli22Fdi7Cw7-9-2.5-15/E-1160(02),LW,1994,13670,52.44094539,-118.679308,,,,ICHmm,"",,,,,,,,,,,,,,,,""
LS_1997_44041,Operational,S-Sx79Cw17Hw4-10-2.7-24/E-1200(07),LS,1997,2100,52.2698237,-119.0868539,,,,ICHwk1,ICHvk1/01,,,,,,,,,,,,,,,,""
LW_1997_20923,Operational,S-Pli63Sx33Bl4-13-3.6-21/E-1200(08),LW,1997,1200,52.62666051,-119.1384886,,,,SBSdh1,ICHmw3/01,,,,,,,,,,,,,,,,""
CW_1996_20845,Operational,S-Sx61Bl39-11-2.0-14/E-1160(06),CW,1996,5625,52.37202317,-119.0396051,,,,ESSFwc2,ESSFwc2/05,,,,,,,,,,,,,,,,""
LW_1999_67625,Operational,S-Cw36Fdi29Pli29Lw6-12-2.6-15/E-1200(09),LW,1999,300,52.61924279,-119.1202503,,,,ICHmm,ICHmw3/01,,,,,,,,,,,,,,,,""
LW_1996_20924,Operational,S-Lw52Pli32Fdi16-12-3.5-21/E-1000(07),LW,1996,2700,52.61924766,-119.122304,,,,ICHmm,ICHmw3/04,,,,,,,,,,,,,,,,""
LS_1998_54085,Operational,S-Sx96Cw4-14-2.2-21/E-1000(06),LS,1998,300,52.26159855,-119.0485676,,,,ICHwk1,ICHvk1/05,,,,,,,,,,,,,,,,""
FDI_2001_43734,Operational,S-Sx63Bl35Pli2-11-1.4-20/I-1200(11),FDI,2001,3760,54.32134048,-124.9675533,,,,ESSFmv1,ESSFmv1/01,,,,,,,,,,,,,,,,""
BA_2000_72970,Operational,S-Hw80Bl20-250-30.0-20/H-(99),BA,2000,6080,55.34241412,-128.3084657,,,,ESSFwv,CWHws2/01,,,,,,,,,,,,,,,,""
FDI_2000_58779,Operational,S-Pli78Fdi15Sx7-11-3.4-21/E-1160(12),FDI,2000,1275,52.94588739,-123.627922,,,,SBPSdc,SBSdw2/06,,,,,,,,,,,,,,,,""
PW_2000_76088,Operational,S-Pli75Bl11Sx11Cw3-9-2.9-19/A-1200(07),PW,2000,1065,52.04998738,-120.5689811,,,,ICHmk3,ICHdk/01,,,,,,,,,,,,,,,,""
CW_1999_75283,Operational,S-Sx65Cw23Pli8Bl4-17-3.7-23/E-1120(16),CW,1999,124,53.03587981,-119.6421454,,,,SBSdh1,ICHmm/01,,,,,,,,,,,,,,,,""
CW_2000_48102,Operational,S-Sx92Bl8-5-0.9-24/E-433(12),CW,2000,4200,52.5946005,-119.5902222,,,,ESSFwc2,ICHvk1/01,,,,,,,,,,,,,,,,""
CW_2002_95772,Operational,S-Ba54Hw38Pli6Sx2-10-3.1-33/I-1200(10),CW,2002,810,55.58014982,-128.8543148,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
BA_2001_92353,Operational,S-Ba44Hw41Hm15-4-0.4-14/E-1067(14),BA,2001,3630,54.97465063,-127.8181591,,,,ESSFwv,ESSFwv/01,,,,,,,,,,,,,,,,""
CW_2001_92353,Operational,S-Ba44Hw41Hm15-4-0.4-14/E-1067(14),CW,2001,1200,54.97465063,-127.8181591,,,,ESSFwv,ESSFwv/01,,,,,,,,,,,,,,,,""
LS_2001_91624,Operational,S-Fdi38Pli28Sx21Hw9Cw4-12-3.0-24/E-1155(10),LS,2001,3480,52.56432512,-120.9667064,,,,ICHwk2,"",,,,,,,,,,,,,,,,""
FDI_2001_79231,Operational,S-Pli89Fdi7Sx4-12-4.6-20/E-1200(12),FDI,2001,4275,53.05062202,-123.7235602,,,,SBPSdc,SBSdw2/01,,,,,,,,,,,,,,,,""
LW_2001_90239,Operational,S-Pli49Fdi17Lw17Cw10Hw7-8-2.2-15/E-1000(08),LW,2001,2430,52.65740983,-118.993726,,,,ICHmm,ICHmm/02,,,,,,,,,,,,,,,,""
LW_2001_92719,Operational,S-Pli46Fdi27Sx25Hw2-9-3.9-24/E-1145(09),LW,2001,195,52.39647344,-118.5713633,,,,ICHmm,ICHmm/01,,,,,,,,,,,,,,,,""
FDI_2001_64746,Operational,S-Pli79Sx14Fdi7-12-2.8-18/I-1080(12),FDI,2001,7200,53.63075272,-123.8441433,,,,SBSmc2,SBSdw3/01,,,,,,,,,,,,,,,,""
LS_2002_104932,Operational,S-Pl68Sx26Lw6-13-4.0-22/E-1160(15),LS,2002,1500,54.19173525,-125.7643712,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
LW_2002_104932,Operational,S-Pl68Sx26Lw6-13-4.0-22/E-1160(15),LW,2002,,54.19173525,-125.7643712,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_1996_-242270000,Operational,S-Se51Bl26Cw14Fdi9-13-3.1-21/O-1200(08),FDI,1996,5940,52.08233494,-118.2845501,,,,ESSFwc2,ESSFwm/01,,,,,,,,,,,,,,,,""
CW_1996_-242270000,Operational,S-Se51Bl26Cw14Fdi9-13-3.1-21/O-1200(08),CW,1996,,52.08233494,-118.2845501,,,,ESSFwc2,ESSFwm/01,,,,,,,,,,,,,,,,""
FDI_1996_-463900000,Operational,S-Pli85Sx13Fdi2-10-2.4-21/E-1100(06),FDI,1996,1008,52.89645746,-122.9083459,,,,SBPSdc,SBPSmk/06,,,,,,,,,,,,,,,,""
LW_1996_13162,Operational,S-Fdi49Pli34Lw11Bl6-14-2.7-22/E-1111(08),LW,1996,3286,52.41894407,-118.6913271,,,,ICHmm,ICHmm/03,,,,,,,,,,,,,,,,""
CW_2002_86323,Operational,S-Sx46Bl23Hw17Pli14-12-2.6-18/E-1200(11),CW,2002,1400,55.49828793,-127.972,,,,ICHmc1,ICHmc2/01,,,,,,,,,,,,,,,,""
FDI_2000_68296,Operational,S-Pli72Fdi28-9-1.8-15/E-1200(08),FDI,2000,6405,52.87588452,-123.6002742,,,,SBPSdc,SBPSmk/01,,,,,,,,,,,,,,,,""
LS_2000_76245,Operational,S-Sx51Fdi25Pw12Cw12-11-2.6-24/E-800(10),LS,2000,2970,52.24832217,-119.0012092,,,,ICHvk1,ICHvk1/04,,,,,,,,,,,,,,,,""
CW_2002_65540,Operational,S-Sx71Bl29-10-2.2-15/E-880(11),CW,2002,11900,52.16270371,-118.1502332,,,,ESSFwc2,ESSFwc2/01,,,,,,,,,,,,,,,,""
LS_2002_81249,Operational,S-Pli66Sx31Bl3-11-2.1-18/E-1062(11),LS,2002,1330,55.68962231,-121.8223165,,,,SBSwk2,SBSwk2/03,,,,,,,,,,,,,,,,""
LS_2002_1701992,Operational,S-Pl67Sx33-10-3.1-20/E-1031(18),LS,2002,270,53.95716067,-126.4257601,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
BA_1996_16536,Operational,S-Ba50Hw20Pl20Sx10-20-7.0-22/E-850(16),BA,1996,7000,55.35529369,-128.3122018,,,,ESSFwv,CWHws2/01,,,,,,,,,,,,,,,,""
FDI_1997_8184,Operational,S-Pli67Fdi26Sx7-5-0.6-15/E-1057(11),FDI,1997,3210,52.37591213,-122.7404794,,,,SBPSdc,SBPSdc/02,,,,,,,,,,,,,,,,""
LS_1999_54084,Operational,S-Sx70Pw18Hw5Cw5Fdi2-12-3.5-24/E-1000(10),LS,1999,1500,52.26621087,-119.0648787,,,,ICHvk1,ICHvk1/04,,,,,,,,,,,,,,,,""
FDI_2002_55358,Operational,S-Sx56Pli25Bl19-14-2.0-21/I-987(11),FDI,2002,4800,53.04112254,-121.904674,,,,ESSFwk1,ESSFwk1/07,,,,,,,,,,,,,,,,""
CW_2002_62160,Operational,S-Ba77Hw14Sx9-11-2.1-35/I-900(10),CW,2002,5475,54.11722936,-128.2686701,,,,MHmm1,CWHvm2/05,,,,,,,,,,,,,,,,""
FDI_2002_1645644,Operational,S-Sx78Pli16Bl6-10-2.4-18/I-1200(16),FDI,2002,5040,54.27476069,-125.9006712,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2001_82013,Operational,S-Sx52Bl43Pli5-11-2.2-12/E-1060(12),FDI,2001,930,52.58214943,-119.0545532,,,,ESSFmm1,ESSFwc2/05,,,,,,,,,,,,,,,,""
CW_2001_82013,Operational,S-Sx52Bl43Pli5-11-2.2-12/E-1060(12),CW,2001,3015,52.58214943,-119.0545532,,,,ESSFmm1,ESSFwc2/05,,,,,,,,,,,,,,,,""
PW_2001_82013,Operational,S-Sx52Bl43Pli5-11-2.2-12/E-1060(12),PW,2001,2475,52.58214943,-119.0545532,,,,ESSFmm1,ESSFwc2/05,,,,,,,,,,,,,,,,""
LW_2002_75284,Operational,S-Lw59Sx14Cw14Fdi8Pli5-15-7.5-23/E-1200(16),LW,2002,1200,53.03359398,-119.6459743,,,,ICHmm,ICHmm/01,,,,,,,,,,,,,,,,""
LW_2002_102377,Operational,S-Sx40Pli37Fdi12Cw8Hw3-11-2.6-22/E-1200(13),LW,2002,1000,52.45678729,-118.6584789,,,,ICHmm,ICHmm/03,,,,,,,,,,,,,,,,""
LS_1996_-386420000,Operational,S-Lw73Sx20Act7-13-5.0-18/E-1200(06),LS,1996,7440,55.98156061,-122.0526125,,,,BWBSmw,BWBSmw1/06,,,,,,,,,,,,,,,,""
LW_1996_-386420000,Operational,S-Lw73Sx20Act7-13-5.0-18/E-1200(06),LW,1996,,55.98156061,-122.0526125,,,,BWBSmw,BWBSmw1/06,,,,,,,,,,,,,,,,""
BA_1994_16545,Operational,S-Ba88Hw8Cw4-11-2.0-14/I-1000(06),BA,1994,20000,55.27480541,-127.918866,,,,ESSFwv,ICHmc2/06,,,,,,,,,,,,,,,,""
CW_1994_16545,Operational,S-Ba88Hw8Cw4-11-2.0-14/I-1000(06),CW,1994,,55.27480541,-127.918866,,,,ESSFwv,ICHmc2/06,,,,,,,,,,,,,,,,""
FDI_1992_-588380000,Operational,LW,FDI,1992,8000,54.0797,-125.4333,750,,,"","",,,,,,,,,,,,,,,,""
LW_1992_-588380000,Operational,LW,LW,1992,,54.0797,-125.4333,750,,,"","",,,,,,,,,,,,,,,,""
LW_1992_-588380000,Operational,LW,LW,1992,1705,54.0797,-125.4333,750,,,"","",,,,,,,,,,,,,,,,""
LW_1992_-585390000,Operational,LW,LW,1992,900,53.9245,-126.1479,1005,,,"","",,,,,,,,,,,,,,,,""
LW_1992_15280,Operational,LW,LW,1992,1200,54.9139,-125.8436,,,,"","",,,,,,,,,,,,,,,,""
LW_1992_15280,Operational,LW,LW,1992,1200,54.9139,-125.8436,,,,"","",,,,,,,,,,,,,,,,""
LW_1992_15314,Operational,LW,LW,1992,1400,54.9014,-125.763,,,,"","",,,,,,,,,,,,,,,,""
LW_1992_15314,Operational,LW,LW,1992,1400,54.9014,-125.763,,,,"","",,,,,,,,,,,,,,,,""
LW_1992_15634,Operational,LW,LW,1992,2300,54.3019,-127.4038,,,,"","",,,,,,,,,,,,,,,,""
LW_1992_15640,Operational,LW,LW,1992,2100,54.0279,-127.2046,,,,"",1,,,,,,,,,,,,,,,,""
LW_1992_93L003.0.0.5,Operational,LW/PY/LS,LW,1992,320,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
PY_1992_93L003.0.0.5,Operational,LW/PY/LS,PY,1992,300,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
LS_1992_93L003.0.0.5,Operational,LW/PY/LS,LS,1992,320,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
LW_1992_93L003.0.0.5,Operational,LW/PY/LS,LW,1992,320,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
PY_1992_93L003.0.0.5,Operational,LW/PY/LS,PY,1992,300,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
LS_1992_93L003.0.0.5,Operational,LW/PY/LS,LS,1992,320,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
LW_1992_93L003.0.0.5,Operational,LW/PY/LS,LW,1992,320,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
PY_1992_93L003.0.0.5,Operational,LW/PY/LS,PY,1992,300,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
LS_1992_93L003.0.0.5,Operational,LW/PY/LS,LS,1992,320,54.01806,-127.40361,940,10,45,"",1,,,,,,,,,,,,,,,,""
LW_1992_93L004.0.0.047,Operational,LW/PY/LS,LW,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
PY_1992_93L004.0.0.047,Operational,LW/PY/LS,PY,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
LS_1992_93L004.0.0.047,Operational,LW/PY/LS,LS,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
LW_1992_93L004.0.0.047,Operational,LW/PY/LS,LW,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
PY_1992_93L004.0.0.047,Operational,LW/PY/LS,PY,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
LS_1992_93L004.0.0.047,Operational,LW/PY/LS,LS,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
LW_1992_93L004.0.0.047,Operational,LW/PY/LS,LW,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
PY_1992_93L004.0.0.047,Operational,LW/PY/LS,PY,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
LS_1992_93L004.0.0.047,Operational,LW/PY/LS,LS,1992,,54.02694,-127.205,990,15,315,"",1,,,,,,,,,,,,,,,,""
LS_2002_94J095-37,Operational,LS,LS,2002,,58.95347,-123.16363,616,,,"",1,,,,,,,,,,,,,,,,""
